,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
1229,S283736,2019-10-16 20:33:44,A,Y,GB,IN,91.74,1206,0.75,Air,SC3,Y,5.10833
1230,S283739,2020-05-07 01:29:19,A,Y,GB,IN,92.55,225,0.9,Ocean,SC1,Y,15.62025
1231,S284704,2019-02-27 17:43:58,A,Y,GB,IN,94.45,555,0.9,Ocean,SC1,Y,12.38866
1232,S284712,2019-04-19 00:19:02,A,Y,GB,IN,89.41,115,0.9,Ocean,SC1,Y,25.13218
1233,S284718,2019-05-29 10:32:57,A,Y,GB,IN,87.96,305,0.75,Air,SC3,Y,5.04792
1234,S284733,2019-09-03 13:32:50,A,Y,GB,IN,86.78,1350,1.05,Air,SC2,Y,5.09861
1235,S284734,2019-09-09 10:00:18,A,Y,GB,IN,88.04777726,500,0.75,Air,SC3,Y,5.26725
1236,S284736,2019-10-16 20:38:44,A,Y,GB,IN,91.25,1206,0.9,Ocean,SC1,Y,13.60231
1237,S284738,2020-01-26 13:17:51,A,Y,GB,IN,93.15,105,0.75,Air,SC3,Y,5.27546
1238,S284739,2020-05-07 05:44:11,A,Y,GB,IN,92.89,218,0.75,Air,SC3,Y,5.375
1239,S285705,2019-03-04 11:06:53,A,Y,GB,IN,92.86,540,0.9,Ocean,SC1,Y,9.63113
1240,S285724,2019-07-08 12:37:20,A,Y,GB,IN,85.65,305,0.9,Ocean,SC1,Y,30.25926
1241,S285738,2020-01-26 15:03:11,A,Y,GB,IN,93.25,220,0.9,Ocean,SC1,Y,11.27211
1242,S285739,2020-05-07 07:05:37,A,Y,GB,IN,92.63,455,0.75,Air,SC3,Y,5.411
1243,S286733,2019-09-03 13:36:34,A,Y,GB,IN,86.67,850,0.75,Air,SC3,Y,5.35544
1244,S286736,2019-10-16 21:50:58,A,Y,GB,IN,90.9,2000,0.9,Ocean,SC1,Y,34.10394
1245,S286737,2019-12-04 10:39:14,A,Y,GB,IN,92.59,109,0.75,Air,SC3,Y,5.3088
1246,S286738,2020-01-26 15:16:13,A,Y,GB,IN,93.26,205,0.75,Air,SC3,Y,5.41273
1247,S286739,2020-05-07 07:07:51,A,Y,GB,IN,92.55,455,1.05,Air,SC2,Y,5.05799
1248,S287735,2019-09-15 10:06:40,A,Y,GB,IN,87.81,230,0.75,Air,SC3,Y,5.33241
1249,S287736,2019-10-17 05:07:54,A,Y,GB,IN,91.32071194,505,1.05,Air,SC2,Y,5.1419
1250,S287737,2019-12-04 10:43:01,A,Y,GB,IN,93.65,280,0.9,Ocean,SC1,Y,9.46539
1251,S287738,2020-01-26 15:47:52,A,Y,GB,IN,93.68,255,0.75,Air,SC3,Y,5.18588
1252,S287739,2020-05-07 08:48:48,A,Y,GB,IN,92.9,111.5,1.05,Air,SC2,Y,5.35637
1253,S288716,2019-05-13 15:03:14,A,Y,GB,IN,91.4,1106,0.9,Ocean,SC1,Y,21.27245
1254,S288732,2019-08-29 09:40:24,A,Y,GB,IN,87.41,74,0.75,Air,SC3,Y,5.11157
1255,S288737,2019-12-04 11:02:05,A,Y,GB,IN,92.66,300,0.9,Ocean,SC1,Y,29.5978
1256,S288739,2020-05-07 09:41:46,A,Y,GB,IN,92.9,867,1.05,Air,SC2,Y,5.06412
1257,S289723,2019-07-02 09:39:25,A,Y,GB,IN,86.35,350,0.75,Air,SC3,Y,5.42049
1258,S289726,2019-07-22 11:44:51,A,Y,GB,IN,85.65,365,0.9,Ocean,SC1,Y,19.89479
1259,S289738,2020-01-26 20:05:40,A,Y,GB,IN,92.99,215.5,0.75,Air,SC3,Y,5.1875
1260,S289739,2020-05-07 10:33:37,A,Y,GB,IN,92.9,111.15,1.05,Air,SC2,Y,5.15278
1261,S290722,2019-06-25 12:39:38,A,Y,GB,IN,88.62,916,0.75,Air,SC3,Y,5.26157
1262,S290735,2019-09-15 10:40:07,A,Y,GB,IN,88.39632673,806,0.75,Air,SC3,Y,5.32083
1263,S290738,2020-01-26 21:23:14,A,Y,GB,IN,92.9,1000,0.9,Ocean,SC1,Y,13.91134
1264,S291724,2019-07-08 12:42:33,A,Y,GB,IN,85.71,1000,1.05,Air,SC2,Y,5.05602
1265,S291737,2019-12-04 11:48:02,A,Y,GB,IN,93.29,1188,1.05,Air,SC2,Y,5.26204
1266,S291738,2020-01-26 21:28:32,A,Y,GB,IN,92.9,1000,0.9,Ocean,SC1,Y,13.94815
1267,S291739,2020-05-07 11:44:59,A,Y,GB,IN,92.9,176.5,1.05,Air,SC2,Y,5.22951
1268,S292723,2019-07-02 09:49:08,A,Y,GB,IN,86.32,46.41,0.75,Air,SC3,Y,5.04664
1269,S292736,2019-10-17 09:43:14,A,Y,GB,IN,91.5976,615,1.05,Air,SC2,Y,5.14306
1270,S292737,2019-12-04 11:52:32,A,Y,GB,IN,93.25,1808,0.75,Air,SC3,Y,5.14942
1271,S292738,2020-01-27 08:30:55,A,Y,GB,IN,93.3944,233,0.9,Ocean,SC1,Y,8.54803
1272,S292739,2020-05-07 12:17:28,A,Y,GB,IN,92.95,340,0.75,Air,SC3,Y,5.0294
1273,S293713,2019-04-27 16:41:18,A,Y,GB,IN,90.32581466,155,1.05,Air,SC2,Y,5.11238
1274,S293732,2019-08-29 09:50:51,A,Y,GB,IN,86.6125,175,0.9,Ocean,SC1,Y,9.10312
1275,S293733,2019-09-03 14:01:38,A,Y,GB,IN,86.6704,1206,0.9,Ocean,SC1,Y,30.84468
1276,S293737,2019-12-04 11:52:48,A,Y,GB,IN,93.35,505,0.75,Air,SC3,Y,5.05451
1277,S293738,2020-01-27 09:04:17,A,Y,GB,IN,93.39,505,0.75,Air,SC3,Y,5.3059
1278,S293739,2020-05-07 12:57:48,A,Y,GB,IN,92.9,113.5,1.05,Air,SC2,Y,5.01343
1279,S294719,2019-06-03 20:42:37,A,Y,GB,IN,87.72,1006,1.05,Air,SC2,Y,5.31817
1280,S294736,2019-10-17 09:46:24,A,Y,GB,IN,91.66,615,0.75,Air,SC3,Y,5.01262
1281,S294739,2020-05-07 13:06:05,A,Y,GB,IN,92.9,113.5,1.05,Air,SC2,Y,5.20104
1282,S295719,2019-06-03 21:12:47,A,Y,GB,IN,87.42,63,0.75,Air,SC3,Y,5.40417
1283,S295737,2019-12-04 13:24:59,A,Y,GB,IN,93.43,166,1.05,Air,SC2,Y,5.03438
1284,S295738,2020-01-27 11:18:27,A,Y,GB,IN,92.56,200,0.9,Ocean,SC1,Y,9.71146
1285,S295739,2020-05-07 14:56:01,A,Y,GB,IN,92.91,220.19,0.75,Air,SC3,Y,5.06759
1286,S296709,2019-03-31 23:14:48,A,Y,GB,IN,89.84,2000,1.05,Air,SC2,Y,5.1647
1287,S296713,2019-04-27 20:35:24,A,Y,GB,IN,90.53,205,0.75,Air,SC3,Y,5.13252
1288,S296719,2019-06-03 22:16:53,A,Y,GB,IN,87.43,180,0.75,Air,SC3,Y,5.03762
1289,S296725,2019-07-15 08:51:05,A,Y,GB,IN,85.83,1006,0.75,Air,SC3,Y,5.21227
1290,S296733,2019-09-03 14:21:48,A,Y,GB,IN,86.6704,505,0.9,Ocean,SC1,Y,30.98472
1291,S296738,2020-01-27 11:22:39,A,Y,GB,IN,92.56,163,0.9,Ocean,SC1,Y,19.74063
1292,S296739,2020-05-07 14:59:27,A,Y,GB,IN,92.3,275.5,1.05,Air,SC2,Y,5.38958
1293,S297709,2019-03-31 23:27:40,A,Y,GB,IN,89.75,400,0.75,Air,SC3,Y,5.39826
1294,S297722,2019-06-25 13:17:22,A,Y,GB,IN,88,300,0.75,Air,SC3,Y,5.10405
1295,S297736,2019-10-17 09:58:09,A,Y,GB,IN,91.8,616,1.05,Air,SC2,Y,5.10637
1296,S298704,2019-02-27 18:46:48,A,Y,GB,IN,94.84,2008,1.05,Air,SC2,Y,5.19502
1297,S298709,2019-03-31 23:34:46,A,Y,GB,IN,89.65,175,0.9,Ocean,SC1,Y,14.82477
1298,S298713,2019-04-28 05:07:00,A,Y,GB,IN,90.25,856,1.05,Air,SC2,Y,5.31678
1299,S298719,2019-06-03 23:49:46,A,Y,GB,IN,87.43609907,1155.4,0.9,Ocean,SC1,Y,34.92894
1300,S298727,2019-07-29 20:31:33,A,Y,GB,IN,83.7,664,0.9,Ocean,SC1,Y,13.55243
1301,S298733,2019-09-03 14:23:14,A,Y,GB,IN,86.82,1006,0.75,Air,SC3,Y,5.19757
1302,S298737,2019-12-04 14:51:01,A,Y,GB,IN,93.93,1000,0.75,Air,SC3,Y,5.27211
1303,S298738,2020-01-27 11:58:33,A,Y,GB,IN,93.27,330,0.75,Air,SC3,Y,5.19306
1304,S298739,2020-05-07 16:34:36,A,Y,GB,IN,92.63,58.5,0.75,Air,SC3,Y,5.30301
1305,S299704,2019-02-27 19:27:55,A,Y,GB,IN,94.45,1065,0.9,Ocean,SC1,Y,13.11053
1306,S299706,2019-03-10 09:54:53,A,Y,GB,IN,90.87,390.7,0.75,Air,SC3,Y,5.41933
1307,S299707,2019-03-17 13:40:19,A,Y,GB,IN,91.45,772,0.9,Ocean,SC1,Y,20.69664
1308,S299709,2019-04-01 05:33:51,A,Y,GB,IN,89.59,175,0.75,Air,SC3,Y,5.31123
1309,S299719,2019-06-04 06:34:14,A,Y,GB,IN,86.7855,2008,0.9,Ocean,SC1,Y,27.73773
1310,S299739,2020-05-07 17:33:50,A,Y,GB,IN,92.97,800,0.75,Air,SC3,Y,5.0463
1311,S300704,2019-02-27 19:51:13,A,Y,GB,IN,94.45,505,0.9,Ocean,SC1,Y,23.27234
1312,S300706,2019-03-10 10:00:16,A,Y,GB,IN,90.75,1031,0.9,Ocean,SC1,Y,9.16852
1313,S300709,2019-04-01 08:34:17,A,Y,GB,IN,89.69,405,0.75,Air,SC3,Y,5.38588
1314,S300719,2019-06-04 08:31:32,A,Y,GB,IN,87.2,695,0.9,Ocean,SC1,Y,28.55231
1315,S300733,2019-09-03 14:24:30,A,Y,GB,IN,86.65,806,0.9,Ocean,SC1,Y,11.00347
1316,S300736,2019-10-17 11:12:43,A,Y,GB,IN,91.8,495,1.05,Air,SC2,Y,5.32188
1317,S300738,2020-01-27 13:25:46,A,Y,GB,IN,93.9,816,1.05,Air,SC2,Y,5.15544
1318,S300739,2020-05-08 05:12:41,A,Y,GB,IN,91.99,278.5,1.05,Air,SC2,Y,5.17419
1319,S301704,2019-02-27 20:57:34,A,Y,GB,IN,94.45,302,0.9,Ocean,SC1,Y,23.7331
1320,S301713,2019-04-28 08:53:04,A,Y,GB,IN,90.57,2208,1.05,Air,SC2,Y,5.20787
1321,S301720,2019-06-10 12:12:22,A,Y,GB,IN,87.9,500,0.9,Ocean,SC1,Y,30.08588
1322,S301733,2019-09-03 14:25:21,A,Y,GB,IN,86.68,505,0.75,Air,SC3,Y,5.24757
1323,S301738,2020-01-27 14:11:00,A,Y,GB,IN,93.23,230,0.75,Air,SC3,Y,5.34641
1324,S301739,2020-05-08 05:18:25,A,Y,GB,IN,91.9307,278.5,1.05,Air,SC2,Y,5.15521
1325,S302704,2019-02-27 21:13:01,A,Y,GB,IN,94.7,200,0.75,Air,SC3,Y,5.13403
1326,S302727,2019-07-30 06:03:18,A,Y,GB,IN,83.7,1000,0.9,Ocean,SC1,Y,27.52292
1327,S302737,2019-12-04 15:16:28,A,Y,GB,IN,93.99,135,0.75,Air,SC3,Y,5.35081
1328,S302739,2020-05-08 05:24:46,A,Y,GB,IN,91.9307,278.5,1.05,Air,SC2,Y,5.12743
1329,S303709,2019-04-01 08:44:53,A,Y,GB,IN,89.96,110,0.75,Air,SC3,Y,5.11262
1330,S303733,2019-09-03 14:29:08,A,Y,GB,IN,86.84,505,1.05,Air,SC2,Y,5.1875
1331,S303738,2020-01-27 15:41:35,A,Y,GB,IN,93.84,505,0.75,Air,SC3,Y,5.15139
1332,S303739,2020-05-08 09:47:38,A,Y,GB,IN,91.95,1095,0.75,Air,SC3,Y,5.0794
1333,S304714,2019-05-03 09:24:49,A,Y,GB,IN,89.9,1106,1.05,Air,SC2,Y,5.11493
1334,S304737,2019-12-04 16:02:13,A,Y,GB,IN,93.42,75,0.75,Air,SC3,Y,5.19051
1335,S304738,2020-01-27 15:54:33,A,Y,GB,IN,93.98,545,0.9,Ocean,SC1,Y,11.62882
1336,S304739,2020-05-08 10:44:00,A,Y,GB,IN,92.02,203.5,0.75,Air,SC3,Y,5.26412
1337,S305736,2019-10-17 13:05:33,A,Y,GB,IN,91,204,0.75,Air,SC3,Y,5.364
1338,S305738,2020-01-27 17:43:34,A,Y,GB,IN,92.56,100,0.9,Ocean,SC1,Y,22.38588
1339,S305739,2020-05-08 11:44:49,A,Y,GB,IN,92.25543476,203.5,0.75,Air,SC3,Y,5.26609
1340,S306704,2019-02-28 06:17:00,A,Y,GB,IN,94.73,1506,0.75,Air,SC3,Y,5.14236
1341,S306728,2019-08-04 11:04:23,A,Y,GB,IN,84.3,725,0.75,Air,SC3,Y,5.0647
1342,S306739,2020-05-08 17:32:29,A,Y,GB,IN,91.6,500,1.05,Air,SC2,Y,5.1875
1343,S307704,2019-02-28 06:54:38,A,Y,GB,IN,94.3834,250,0.9,Ocean,SC1,Y,27.8794
1344,S308704,2019-02-28 07:39:42,A,Y,GB,IN,94.64,270,0.75,Air,SC3,Y,5.11273
1345,S308716,2019-05-13 16:24:16,A,Y,GB,IN,90.85,200,0.9,Ocean,SC1,Y,31.83519
1346,S308718,2019-05-29 11:55:30,A,Y,GB,IN,87.7753,235,0.9,Ocean,SC1,Y,19.96875
1347,S308729,2019-08-08 21:34:49,A,Y,GB,IN,85.96,1296.5,0.75,Air,SC3,Y,5.06759
1348,S308739,2020-05-09 09:30:13,A,Y,GB,IN,92.96,253.5,0.75,Air,SC3,Y,5.18403
1349,S309704,2019-02-28 08:24:33,A,Y,GB,IN,93.9934,500,0.9,Ocean,SC1,Y,8.50382
1350,S309711,2019-04-12 12:27:28,A,Y,GB,IN,90.6,455,0.75,Air,SC3,Y,5.24977
1351,S309725,2019-07-15 09:15:18,A,Y,GB,IN,85.95,500,0.75,Air,SC3,Y,5.17986
1352,S309729,2019-08-08 23:46:33,A,Y,GB,IN,85.25,181,0.9,Ocean,SC1,Y,34.9066
1353,S309737,2019-12-04 18:14:33,A,Y,GB,IN,93.97389396,225,0.75,Air,SC3,Y,5.28032
1354,S309738,2020-01-29 11:02:33,A,Y,GB,IN,91.81,140,1.05,Air,SC2,Y,5.17384
1355,S309739,2020-05-09 10:01:58,A,Y,GB,IN,92.47,303.5,1.05,Air,SC2,Y,5.40822
1356,S310729,2019-08-09 01:13:44,A,Y,GB,IN,84.81,177,0.9,Ocean,SC1,Y,15.51204
1357,S310737,2019-12-04 22:25:38,A,Y,GB,IN,92.96,625,0.9,Ocean,SC1,Y,14.34468
1358,S310739,2020-05-09 13:19:12,A,Y,GB,IN,91.5,109.4,1.05,Air,SC2,Y,5.19769
1359,S311713,2019-04-28 10:25:24,A,Y,GB,IN,90.7,175,0.9,Ocean,SC1,Y,29.34306
1360,S311715,2019-05-08 12:46:51,A,Y,GB,IN,90.37,120,0.75,Air,SC3,Y,5.10463
1361,S311726,2019-07-22 13:03:47,A,Y,GB,IN,85.65,1506,1.05,Air,SC2,Y,5.20394
1362,S311729,2019-08-09 06:12:08,A,Y,GB,IN,85.34,300,0.75,Air,SC3,Y,5.22095
1363,S311737,2019-12-04 23:14:57,A,Y,GB,IN,93.97,605,0.9,Ocean,SC1,Y,24.68715
1364,S312704,2019-02-28 08:55:39,A,Y,GB,IN,94.77,235,0.75,Air,SC3,Y,5.02535
1365,S312737,2019-12-04 23:55:30,A,Y,GB,IN,93.35,1006,0.9,Ocean,SC1,Y,14.96875
1366,S312739,2020-05-09 17:11:19,A,Y,GB,IN,92.90531056,335,1.05,Air,SC2,Y,5.28056
1367,S313718,2019-05-29 12:11:10,A,Y,GB,IN,87.84,1146,1.05,Air,SC2,Y,5.00278
1368,S313737,2019-12-05 04:21:11,A,Y,GB,IN,93.54,1006,0.75,Air,SC3,Y,5.17454
1369,S313739,2020-05-09 23:01:22,A,Y,GB,IN,92.71,275.5,0.75,Air,SC3,Y,5.12951
1370,S314718,2019-05-29 12:17:59,A,Y,GB,IN,87.7753,1146,0.9,Ocean,SC1,Y,10.12488
1371,S314732,2019-08-29 10:28:48,A,Y,GB,IN,87.6,806,1.05,Air,SC2,Y,5.1015
1372,S314736,2019-10-18 07:24:55,A,Y,GB,IN,91.31,755,0.75,Air,SC3,Y,5.31181
1373,S314737,2019-12-05 05:54:21,A,Y,GB,IN,93.2714,50,0.9,Ocean,SC1,Y,7.46076
1374,S315721,2019-06-17 16:31:05,A,Y,GB,IN,87.29294162,580,0.75,Air,SC3,Y,5.38854
1375,S315739,2020-05-10 13:33:07,A,Y,GB,IN,92.42,1005,1.05,Air,SC2,Y,5.28252
1376,S316705,2019-03-04 11:47:23,A,Y,GB,IN,93.53,505,0.75,Air,SC3,Y,5.06238
1377,S316736,2019-10-18 08:19:06,A,Y,GB,IN,91.95,750,1.05,Air,SC2,Y,5.03484
1378,S316737,2019-12-05 08:20:24,A,Y,GB,IN,93.3893,405,0.9,Ocean,SC1,Y,28.475
1379,S316739,2020-05-10 16:43:31,A,Y,GB,IN,92.26,275.5,1.05,Air,SC2,Y,5.19676
1380,S317717,2019-05-21 10:40:10,A,Y,GB,IN,88.1958031,205,1.05,Air,SC2,Y,5.14248
1381,S317736,2019-10-18 08:33:05,A,Y,GB,IN,91.63,210,0.75,Air,SC3,Y,5.31539
1382,S317737,2019-12-05 08:49:22,A,Y,GB,IN,93.76,265,1.05,Air,SC2,Y,5.15984
1383,S317739,2020-05-10 17:04:27,A,Y,GB,IN,92.78,412.12,0.75,Air,SC3,Y,5.11447
1384,S318706,2019-03-10 11:56:36,A,Y,GB,IN,90.75,1006,0.9,Ocean,SC1,Y,29.97639
1385,S318717,2019-05-21 10:41:48,A,Y,GB,IN,88.27,125,0.75,Air,SC3,Y,5.02002
1386,S318732,2019-08-29 10:38:52,A,Y,GB,IN,86.78,150,0.75,Air,SC3,Y,5.28796
1387,S318736,2019-10-18 08:34:18,A,Y,GB,IN,91.74,205,0.75,Air,SC3,Y,5.33368
1388,S318737,2019-12-05 09:18:04,A,Y,GB,IN,93.45,755,0.9,Ocean,SC1,Y,8.87546
1389,S318738,2020-01-30 11:39:15,A,Y,GB,IN,92.65,248.5,1.05,Air,SC2,Y,5.21215
1390,S318739,2020-05-11 00:45:02,A,Y,GB,IN,91.5616,50,0.75,Air,SC3,Y,5.36481
1391,S319704,2019-02-28 09:41:17,A,Y,GB,IN,94.95,836,1.05,Air,SC2,Y,5.37245
1392,S319706,2019-03-10 12:00:27,A,Y,GB,IN,90.75,778,0.9,Ocean,SC1,Y,30.00312
1393,S319736,2019-10-18 08:36:01,A,Y,GB,IN,91.51,125,1.05,Air,SC2,Y,5.2463
1394,S319738,2020-01-30 11:42:55,A,Y,GB,IN,92.65,250,1.05,Air,SC2,Y,5.03368
1395,S319739,2020-05-11 06:58:08,A,Y,GB,IN,92.39,1005,0.75,Air,SC3,Y,5.26169
1396,S320704,2019-02-28 09:41:52,A,Y,GB,IN,94.08585656,555,0.75,Air,SC3,Y,5.24306
1397,S320726,2019-07-22 13:39:55,A,Y,GB,IN,85.92,1506,0.75,Air,SC3,Y,5.32002
1398,S320736,2019-10-18 08:37:01,A,Y,GB,IN,91.83,280,0.75,Air,SC3,Y,5.13866
1399,S320739,2020-05-11 07:04:48,A,Y,GB,IN,92.77,223.5,0.75,Air,SC3,Y,5.29861
1400,S321712,2019-04-19 11:19:26,A,Y,GB,IN,89.8,205,0.9,Ocean,SC1,Y,9.71829
1401,S321722,2019-06-25 14:30:36,A,Y,GB,IN,87.2484,10,0.9,Ocean,SC1,Y,31.04583
1402,S321728,2019-08-04 12:04:01,A,Y,GB,IN,84.39,155,0.75,Air,SC3,Y,5.33935
1403,S321737,2019-12-05 10:21:05,A,Y,GB,IN,93.45,380,0.9,Ocean,SC1,Y,9.31308
1404,S321739,2020-05-11 07:50:13,A,Y,GB,IN,92.81,303.5,1.05,Air,SC2,Y,5.28044
1405,S322703,2019-02-22 15:20:59,A,Y,GB,IN,91.86,217.75,0.9,Ocean,SC1,Y,21.39572
1406,S322716,2019-05-13 17:07:41,A,Y,GB,IN,90.85,235,0.9,Ocean,SC1,Y,12.13669
1407,S322728,2019-08-04 12:06:05,A,Y,GB,IN,84.73,155,1.05,Air,SC2,Y,5.15718
1408,S322734,2019-09-09 10:54:55,A,Y,GB,IN,88.18,2008,0.75,Air,SC3,Y,5.314
1409,S322737,2019-12-05 10:24:38,A,Y,GB,IN,93.83,541,0.75,Air,SC3,Y,5.38137
1410,S322738,2020-01-30 15:02:14,A,Y,GB,IN,93.46,79.5,0.9,Ocean,SC1,Y,11.26551
1411,S322739,2020-05-11 07:56:32,A,Y,GB,IN,92.7379,303.5,1.05,Air,SC2,Y,5.21968
1412,S323717,2019-05-21 10:56:11,A,Y,GB,IN,88.66,1456,0.75,Air,SC3,Y,5.20197
1413,S323724,2019-07-08 14:04:29,A,Y,GB,IN,85.65,1006,0.9,Ocean,SC1,Y,20.86447
1414,S323737,2019-12-05 10:29:53,A,Y,GB,IN,93.45,1006,1.05,Air,SC2,Y,5.10451
1415,S324703,2019-02-22 15:23:32,A,Y,GB,IN,91.86,217.73,0.9,Ocean,SC1,Y,21.41343
1416,S324710,2019-04-06 13:58:48,A,Y,GB,IN,89.75,565,0.9,Ocean,SC1,Y,10.825
1417,S324718,2019-05-29 12:40:41,A,Y,GB,IN,87.85,906,0.75,Air,SC3,Y,5.17639
1418,S324721,2019-06-17 19:11:14,A,Y,GB,IN,87.53,360,0.9,Ocean,SC1,Y,32.99468
1419,S324729,2019-08-09 09:21:59,A,Y,GB,IN,84.657,295.31,0.9,Ocean,SC1,Y,8.90255
1420,S324739,2020-05-11 10:01:59,A,Y,GB,IN,92.93,329,1.05,Air,SC2,Y,5.11227
1421,S325714,2019-05-03 10:04:40,A,Y,GB,IN,89.4,600,0.75,Air,SC3,Y,5.16285
1422,S325716,2019-05-13 17:41:07,A,Y,GB,IN,90.88,122,1.05,Air,SC2,Y,5.22118
1423,S325721,2019-06-17 21:30:10,A,Y,GB,IN,87.8,2069,0.75,Air,SC3,Y,5.15498
1424,S325737,2019-12-05 10:40:26,A,Y,GB,IN,93.91,540.3,0.75,Air,SC3,Y,5.12731
1425,S325739,2020-05-11 10:07:01,A,Y,GB,IN,92.85,153.5,1.05,Air,SC2,Y,5.39734
1426,S326702,2019-02-15 18:02:44,A,Y,GB,IN,91.89,1211,0.75,Air,SC3,Y,5.30706
1427,S326721,2019-06-17 22:42:10,A,Y,GB,IN,87.67,1506,0.75,Air,SC3,Y,5.40972
1428,S326738,2020-01-30 21:49:51,A,Y,GB,IN,93.47,1082,0.75,Air,SC3,Y,5.14896
1429,S326739,2020-05-11 10:10:07,A,Y,GB,IN,92.85,153.5,1.05,Air,SC2,Y,5.04051
1430,S327702,2019-02-15 18:51:10,A,Y,GB,IN,91.88,225,1.05,Air,SC2,Y,5.31354
1431,S327707,2019-03-17 16:29:51,A,Y,GB,IN,91.96,115,1.05,Air,SC2,Y,5.42037
1432,S327716,2019-05-13 18:15:52,A,Y,GB,IN,90.49,166,0.75,Air,SC3,Y,5.31007
1433,S327718,2019-05-29 12:50:26,A,Y,GB,IN,87.75,119,1.05,Air,SC2,Y,5.17986
1434,S327736,2019-10-18 11:11:11,A,Y,GB,IN,91.84,105,0.9,Ocean,SC1,Y,19.661
1435,S327737,2019-12-05 11:28:36,A,Y,GB,IN,93.59,655,0.9,Ocean,SC1,Y,9.78194
1436,S327739,2020-05-11 10:41:35,A,Y,GB,IN,92.96,223.5,1.05,Air,SC2,Y,5.03056
1437,S328702,2019-02-15 19:09:48,A,Y,GB,IN,90.86,110.1,0.9,Ocean,SC1,Y,12.98472
1438,S328708,2019-03-25 15:43:41,A,Y,GB,IN,90.30780856,1500,1.05,Air,SC2,Y,5.22072
1439,S328716,2019-05-13 20:49:16,A,Y,GB,IN,90.94,1250,1.05,Air,SC2,Y,5.0169
1440,S328721,2019-06-18 00:07:04,A,Y,GB,IN,87.3,1006,0.9,Ocean,SC1,Y,5.04907
1441,S328723,2019-07-02 11:19:32,A,Y,GB,IN,86.88,305,0.75,Air,SC3,Y,5.38356
1442,S328726,2019-07-22 14:20:07,A,Y,GB,IN,85.65,1506,0.9,Ocean,SC1,Y,20.97303
1443,S328727,2019-07-30 09:32:45,A,Y,GB,IN,83.25,1356,1.05,Air,SC2,Y,5.05752
1444,S328739,2020-05-11 10:50:27,A,Y,GB,IN,92.85,800,1.05,Air,SC2,Y,5.08183
1445,S329702,2019-02-15 19:10:20,A,Y,GB,IN,91.91,225,0.75,Air,SC3,Y,5.28252
1446,S329709,2019-04-01 09:56:35,A,Y,GB,IN,89.7,605,0.9,Ocean,SC1,Y,29.14294
1447,S329716,2019-05-14 04:50:54,A,Y,GB,IN,90.85,2008,0.9,Ocean,SC1,Y,17.02014
1448,S329721,2019-06-18 05:34:32,A,Y,GB,IN,87.77,605,0.75,Air,SC3,Y,5.33738
1449,S329725,2019-07-15 10:04:45,A,Y,GB,IN,85.7,655,0.9,Ocean,SC1,Y,29.19965
1450,S329727,2019-07-30 09:36:47,A,Y,GB,IN,83.94,1331,0.75,Air,SC3,Y,5.01701
1451,S329736,2019-10-18 13:07:25,A,Y,GB,IN,91.35,170,0.9,Ocean,SC1,Y,10.46817
1452,S329739,2020-05-11 11:15:32,A,Y,GB,IN,92.85,600,1.05,Air,SC2,Y,5.1978
1453,S330702,2019-02-15 19:23:23,A,Y,GB,IN,90.86,100,0.9,Ocean,SC1,Y,23.07905
1454,S330721,2019-06-18 07:59:33,A,Y,GB,IN,86.87,120,0.9,Ocean,SC1,Y,18.33021
1455,S330729,2019-08-09 09:34:14,A,Y,GB,IN,85.28,105,0.75,Air,SC3,Y,5.30208
1456,S330739,2020-05-11 11:31:33,A,Y,GB,IN,92.9,600,1.05,Air,SC2,Y,5.14734
1457,S331704,2019-02-28 10:01:33,A,Y,GB,IN,93.66,440,0.9,Ocean,SC1,Y,19.17743
1458,S331707,2019-03-17 19:20:58,A,Y,GB,IN,91.45,270,0.9,Ocean,SC1,Y,13.06227
1459,S331732,2019-08-29 11:09:04,A,Y,GB,IN,86.71,50,0.9,Ocean,SC1,Y,29.6463
1460,S331736,2019-10-18 13:41:59,A,Y,GB,IN,91.35,170,0.9,Ocean,SC1,Y,20.70822
1461,S332707,2019-03-17 20:59:15,A,Y,GB,IN,91.81,1006,0.75,Air,SC3,Y,5.33056
1462,S332737,2019-12-05 14:21:09,A,Y,GB,IN,93.34,55,0.75,Air,SC3,Y,5.07662
1463,S332738,2020-01-31 18:43:35,A,Y,GB,IN,93.19,100,0.75,Air,SC3,Y,5.31875
1464,S333725,2019-07-15 10:15:24,A,Y,GB,IN,85.77,1506,1.05,Air,SC2,Y,5.31551
1465,S333736,2019-10-18 14:34:37,A,Y,GB,IN,91.96,1006,0.75,Air,SC3,Y,5.10764
1466,S333737,2019-12-05 14:22:29,A,Y,GB,IN,93.45,216,1.05,Air,SC2,Y,5.02199
1467,S333738,2020-01-31 18:53:22,A,Y,GB,IN,93.31,650,0.75,Air,SC3,Y,5.26748
1468,S334736,2019-10-18 15:34:32,A,Y,GB,IN,91.35,300,0.9,Ocean,SC1,Y,31.48981
1469,S334737,2019-12-05 14:25:14,A,Y,GB,IN,93.63,25,0.75,Air,SC3,Y,5.06736
1470,S335738,2020-01-31 19:36:30,A,Y,GB,IN,93.94,107.23,0.75,Air,SC3,Y,5.09803
